VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,2019-04-08 16:20:58,2019-04-08 16:35:03,N,1,77,39,2,1.53,11,1,0.5,0,0,,0.3,12.8,1,1,0
2,2019-04-03 14:08:51,2019-04-03 14:19:36,N,1,223,138,1,3.34,12.5,0,0.5,2.66,0,,0.3,15.96,1,1,0
2,2019-04-25 16:56:20,2019-04-25 16:57:52,N,1,210,210,1,.00,3,1,0.5,0,0,,0.3,4.8,2,1,0
2,2019-04-11 19:13:05,2019-04-11 19:21:31,N,1,41,152,2,1.35,7.5,1,0.5,0,0,,0.3,9.3,2,1,0
2,2019-04-13 15:43:50,2019-04-13 15:59:02,N,1,260,179,1,2.02,11,0,0.5,0,0,,0.3,11.8,2,1,0
2,2019-04-16 21:00:42,2019-04-16 21:15:29,N,1,66,97,1,1.93,11,0.5,0.5,0,0,,0.3,12.3,2,1,0
2,2019-04-06 23:36:14,2019-04-06 23:43:22,N,1,82,129,2,1.04,6.5,0.5,0.5,0,0,,0.3,7.8,1,1,0
2,2019-04-03 08:18:41,2019-04-03 08:28:42,N,1,243,243,1,1.10,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
2,2019-04-19 15:14:47,2019-04-19 15:19:54,N,1,49,49,1,.74,5.5,0,0.5,0.7,0,,0.3,7,1,1,0
2,2019-04-18 06:16:14,2019-04-18 06:28:44,N,1,41,162,1,3.20,12,0,0.5,0,0,,0.3,15.55,2,1,2.75
2,2019-04-02 12:48:55,2019-04-02 12:51:10,N,1,97,97,1,.34,-3.5,0,-0.5,0,0,,-0.3,-4.3,3,1,0
2,2019-04-23 14:22:28,2019-04-23 14:27:27,N,1,14,14,1,1.09,6,0,0.5,0,0,,0.3,6.8,1,1,0
2,2019-04-04 13:31:12,2019-04-04 13:44:44,N,1,116,246,1,5.15,17,0,0.5,0,0,,0.3,20.55,2,1,2.75
2,2019-04-07 17:43:17,2019-04-07 17:50:22,N,1,74,75,1,1.75,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
1,2019-04-10 09:04:32,2019-04-10 09:35:05,N,1,33,234,1,6.30,24,2.75,0.5,5.5,0,,0.3,33.05,1,1,2.75
2,2019-04-13 20:07:41,2019-04-13 20:29:52,N,1,116,169,1,4.07,16,0.5,0.5,0,0,,0.3,17.3,2,1,0
2,2019-04-28 21:36:48,2019-04-28 21:40:05,N,1,145,226,1,.85,5,0.5,0.5,1.58,0,,0.3,7.88,1,1,0
1,2019-04-18 09:19:32,2019-04-18 09:28:24,N,1,33,195,1,1.70,8,0,0.5,0,0,,0.3,8.8,2,1,0
2,2019-04-22 09:43:01,2019-04-22 10:06:03,N,1,66,234,1,5.93,21.5,0,0.5,5.01,0,,0.3,30.06,1,1,2.75
2,2019-04-06 17:40:37,2019-04-06 17:45:48,N,1,40,195,1,.96,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,2019-04-27 14:07:01,2019-04-27 14:20:34,N,1,166,236,1,2.07,11,0,0.5,0,0,,0.3,11.8,2,1,0
2,2019-04-26 15:34:21,2019-04-26 15:42:39,N,1,260,157,1,1.66,7.5,0,0.5,1.66,0,,0.3,9.96,1,1,0
1,2019-04-07 20:08:32,2019-04-07 20:22:03,N,1,226,146,1,2.40,11.5,0.5,0.5,1,0,,0.3,13.8,1,1,0
2,2019-04-30 14:20:13,2019-04-30 14:39:00,N,1,97,181,2,2.28,13,0,0.5,0,0,,0.3,13.8,2,1,0
2,2019-04-03 01:36:01,2019-04-03 01:48:50,N,1,82,57,2,2.42,10.5,0.5,0.5,0,0,,0.3,11.8,2,1,0
1,2019-04-26 17:39:15,2019-04-26 18:31:25,N,1,65,132,1,17.00,49,1,0.5,0,0,,0.3,50.8,2,1,0
2,2019-04-06 10:24:05,2019-04-06 10:42:16,N,1,74,7,1,4.59,17,0,0.5,0,6.12,,0.3,23.92,2,1,0
2,2019-04-06 14:06:37,2019-04-06 14:19:50,N,5,235,168,1,4.29,17,0,0.5,0,0,,0,17.5,1,2,0
2,2019-04-13 10:07:55,2019-04-13 10:27:20,N,1,106,108,1,10.02,29,0,0.5,5.96,0,,0.3,35.76,1,1,0
1,2019-04-20 14:38:41,2019-04-20 15:09:34,N,1,226,228,1,10.00,31.5,0,0.5,0,0,,0.3,32.3,2,1,0
2,2019-04-09 20:41:15,2019-04-09 20:45:21,N,1,7,7,3,1.07,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,0
2,2019-04-04 23:51:06,2019-04-05 00:17:03,N,1,223,140,1,5.32,20.5,0.5,0.5,0,0,,0.3,24.55,2,1,2.75
2,2019-04-23 14:18:39,2019-04-23 14:41:02,N,1,75,230,1,3.65,16.5,0,0.5,0,0,,0.3,20.05,2,1,2.75
2,2019-04-17 07:19:17,2019-04-17 07:34:14,N,1,74,142,1,3.54,14,0,0.5,2,0,,0.3,19.55,1,1,2.75
1,2019-04-26 09:06:39,2019-04-26 09:19:23,N,1,116,238,1,3.40,13,2.75,0.5,0,0,,0.3,16.55,2,1,2.75
2,2019-04-06 20:56:55,2019-04-06 21:33:22,N,1,225,191,1,12.72,40,0.5,0.5,0,0,,0.3,41.3,1,1,0
2,2019-04-01 12:08:12,2019-04-01 12:27:02,N,1,235,244,1,2.44,14,0,0.5,0,0,,0.3,14.8,2,1,0
2,2019-04-18 10:13:58,2019-04-18 10:18:04,N,1,260,226,2,.07,4.5,0,0.5,1.59,0,,0.3,6.89,1,1,0
2,2019-04-26 20:01:36,2019-04-26 20:13:19,N,1,33,61,1,2.59,11,0.5,0.5,3.08,0,,0.3,15.38,1,1,0
2,2019-04-15 20:08:57,2019-04-15 20:10:20,N,1,75,74,1,.59,3.5,0.5,0.5,1.2,0,,0.3,6,1,1,0
2,2019-04-22 08:19:59,2019-04-22 08:24:26,N,1,244,116,1,1.48,6,0,0.5,1.36,0,,0.3,8.16,1,1,0
1,2019-04-19 18:53:10,2019-04-19 19:17:55,N,1,260,102,1,4.50,18.5,1,0.5,0,0,,0.3,20.3,2,1,0
2,2019-04-12 08:36:24,2019-04-12 08:53:34,N,1,116,119,1,1.93,12.5,0,0.5,0,0,,0.3,13.3,2,1,0
2,2019-04-25 17:42:59,2019-04-25 17:44:21,N,1,42,74,1,.19,3,1,0.5,0,0,,0.3,4.8,2,1,0
2,2019-04-13 19:31:21,2019-04-13 19:44:45,N,1,74,244,1,2.55,11,0,0.5,2.36,0,,0.3,14.16,1,1,0
2,2019-04-14 22:43:36,2019-04-14 22:54:21,N,1,80,144,1,3.27,12,0.5,0.5,3.21,0,,0.3,19.26,1,1,2.75
1,2019-04-25 21:54:35,2019-04-25 22:19:50,N,1,25,71,1,4.30,18.5,0.5,0.5,0,0,,0.3,19.8,2,1,0
2,2019-04-09 20:22:47,2019-04-09 20:40:59,N,1,260,145,1,3.14,14.5,0.5,0.5,0.79,0,,0.3,16.59,1,1,0
2,2019-04-06 02:31:48,2019-04-06 02:41:53,N,1,80,256,1,2.34,9.5,0.5,0.5,2.16,0,,0.3,12.96,1,1,0
2,2019-04-21 19:56:58,2019-04-21 20:07:30,N,1,260,179,1,3.28,12,0,0.5,0,0,,0.3,12.8,2,1,0
2,2019-04-27 09:12:33,2019-04-27 09:16:41,N,1,42,41,1,.92,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,2019-04-01 12:19:42,2019-04-01 12:27:40,N,1,41,166,1,1.06,6.5,0,0,0,0,,0,6.5,2,2,0
2,2019-04-17 18:47:49,2019-04-17 19:11:59,N,1,43,75,1,4.34,18.5,1,0.5,2.5,0,,0.3,25.55,1,1,2.75
2,2019-04-29 12:07:59,2019-04-29 12:20:37,N,1,33,88,1,2.75,12,0,0.5,4.66,0,,0.3,20.21,1,1,2.75
2,2019-04-03 18:28:21,2019-04-03 18:45:00,N,1,242,168,1,5.41,17.5,1,0.5,0,0,,0.3,19.3,1,1,0
2,2019-04-13 00:15:36,2019-04-13 00:22:45,N,1,181,257,1,1.35,7,0.5,0.5,1.66,0,,0.3,9.96,1,1,0
2,2019-04-29 10:08:10,2019-04-29 10:37:00,N,1,74,237,1,3.79,19.5,0,0.5,4.61,0,,0.3,27.66,1,1,2.75
2,2019-04-02 16:16:18,2019-04-02 16:29:46,N,1,181,133,1,2.55,11.5,1,0.5,3.5,0,,0.3,16.8,1,1,0
2,2019-04-21 00:06:12,2019-04-21 00:41:25,N,1,134,51,5,17.03,47.5,0.5,0.5,2,6.12,,0.3,56.92,1,1,0
2,2019-04-10 23:41:46,2019-04-10 23:42:17,N,1,49,49,1,.10,2.5,0.5,0.5,0,0,,0.3,3.8,2,1,0
2,2019-04-05 15:13:45,2019-04-05 15:20:01,N,5,74,41,1,.84,8,0,0,0,0,,0,8,2,2,0
2,2019-04-09 13:25:50,2019-04-09 13:31:57,N,1,24,43,1,1.30,7,0,0.5,1.56,0,,0.3,9.36,1,1,0
2,2019-04-30 09:33:38,2019-04-30 09:50:10,N,1,243,194,1,6.26,19,0,0.5,5.11,5.76,,0.3,30.67,1,1,0
2,2019-04-18 14:37:27,2019-04-19 14:23:45,N,1,75,213,1,7.67,32.5,1,0.5,0,0,,0.3,34.3,2,1,0
2,2019-04-13 16:24:22,2019-04-13 16:27:57,N,1,65,97,1,.83,4.5,0,0.5,0,0,,0.3,5.3,2,1,0
2,2019-04-23 23:23:08,2019-04-23 23:36:13,N,1,129,260,1,1.65,8,0.5,0.5,0,0,,0.3,9.3,2,1,0
2,2019-04-11 10:22:07,2019-04-11 10:31:04,N,1,51,242,1,2.57,10,0,0.5,0,0,,0.3,10.8,1,1,0
2,2019-04-26 15:04:20,2019-04-26 15:20:13,N,1,82,226,1,2.94,13.5,0,0.5,0,0,,0.3,14.3,2,1,0
2,2019-04-13 20:47:53,2019-04-13 20:51:29,N,1,260,260,1,.94,5,0.5,0.5,0,0,,0.3,6.3,2,1,0
2,2019-04-23 09:05:58,2019-04-23 09:14:06,N,1,226,226,6,1.34,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
1,2019-04-24 23:44:21,2019-04-24 23:51:21,N,1,82,83,1,1.10,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,0
2,2019-04-24 14:33:40,2019-04-24 14:37:05,N,1,97,97,1,.56,4,0,0.5,1.44,0,,0.3,6.24,1,1,0
2,2019-04-05 14:15:15,2019-04-05 14:50:04,N,1,157,121,1,7.12,25,0,0.5,5.16,0,,0.3,32.91,1,1,0
2,2019-04-28 06:59:59,2019-04-28 07:01:54,N,1,41,75,1,.73,4,0,0.5,1.2,0,,0.3,6,1,1,0
2,2019-04-12 07:22:39,2019-04-12 07:36:12,N,1,179,83,1,4.07,15,0,0.5,0,0,,0.3,15.8,2,1,0
2,2019-04-14 22:26:18,2019-04-14 22:35:14,N,1,166,244,1,3.63,12,0.5,0.5,2.66,0,,0.3,15.96,1,1,0
1,2019-04-29 17:45:55,2019-04-29 17:51:53,N,1,76,76,1,1.60,7,1,0.5,1.75,0,,0.3,10.55,1,1,0
2,2019-04-16 00:00:01,2019-04-16 00:07:19,N,1,166,151,1,1.48,7.5,0.5,0.5,0,0,,0.3,8.8,1,1,0
2,2019-04-25 17:53:53,2019-04-25 18:02:37,N,1,74,42,1,1.33,7.5,1,0.5,0,0,,0.3,9.3,2,1,0
2,2019-04-03 19:40:15,2019-04-03 19:59:23,N,1,181,65,2,1.52,12.5,1,0.5,0,0,,0.3,14.3,2,1,0
2,2019-04-01 04:29:04,2019-04-01 04:34:52,N,1,179,223,1,.84,5,0.5,0.5,0,0,,0.3,6.3,2,1,0
2,2019-04-23 12:52:29,2019-04-23 13:11:11,N,1,75,237,1,2.57,13.5,0,0.5,0,0,,0.3,17.05,2,1,2.75
2,2019-04-07 13:47:25,2019-04-07 14:20:26,N,1,257,112,1,8.57,29,0,0.5,5.96,0,,0.3,37.71,1,1,0
1,2019-04-27 15:46:31,2019-04-27 15:53:58,N,1,41,41,1,.90,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,0
1,2019-04-12 23:43:42,2019-04-13 00:01:07,N,1,39,210,1,5.60,19.5,0.5,0.5,0,0,,0.3,20.8,2,1,0
2,2019-04-06 11:55:42,2019-04-06 12:00:13,N,1,116,152,1,.92,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,2019-04-09 12:09:02,2019-04-10 00:00:00,N,1,166,41,1,.83,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
2,2019-04-08 18:41:01,2019-04-08 18:50:58,N,1,166,74,1,1.78,9,1,0.5,0,0,,0.3,10.8,2,1,0
2,2019-04-25 08:24:58,2019-04-25 08:32:56,N,1,75,238,1,1.52,8,0,0.5,0,0,,0.3,8.8,2,1,0
2,2019-04-17 13:00:17,2019-04-17 13:02:09,N,1,47,47,1,.17,3,0,0.5,0,0,,0.3,3.8,2,1,0
2,2019-04-14 14:36:43,2019-04-14 14:49:33,N,1,41,238,1,1.88,10,0,0.5,2.71,0,,0.3,16.26,1,1,2.75
2,2019-04-27 23:33:23,2019-04-27 23:49:06,N,1,260,223,1,3.05,14,0.5,0.5,3.82,0,,0.3,19.12,1,1,0
2,2019-04-26 15:33:12,2019-04-26 15:38:11,N,1,75,75,1,.95,5.5,0,0.5,1.26,0,,0.3,7.56,1,1,0
2,2019-04-22 08:26:43,2019-04-22 08:34:34,N,1,75,237,1,1.59,7.5,0,0.5,0,0,,0.3,11.05,2,1,2.75
2,2019-04-02 07:44:16,2019-04-02 08:02:17,N,1,74,244,1,2.85,14,0,0.5,0,0,,0.3,14.8,2,1,0
1,2019-04-15 15:06:43,2019-04-15 15:15:17,N,1,166,41,1,1.60,8,0,0.5,0,0,,0.3,8.8,2,1,0
2,2019-04-27 18:12:51,2019-04-27 18:20:29,N,1,260,82,1,1.76,8,0,0.5,0,0,,0.3,8.8,2,1,0
2,2019-04-22 06:58:09,2019-04-22 07:10:53,N,1,74,238,1,2.85,11.5,0,0.5,3.01,0,,0.3,18.06,1,1,2.75
2,2019-04-16 08:18:47,2019-04-16 08:21:44,N,1,41,75,1,.65,4.5,0,0.5,1.06,0,,0.3,6.36,1,1,0
2,2019-04-30 17:42:35,2019-04-30 17:48:39,N,1,66,33,1,.56,5.5,1,0.5,1.46,0,,0.3,8.76,1,1,0
2,2019-04-26 07:12:05,2019-04-26 07:26:12,N,1,40,87,1,3.94,14,0,0.5,3.51,0,,0.3,21.06,1,1,2.75
2,2019-04-27 22:45:36,2019-04-27 23:00:59,N,1,82,173,1,2.32,11.5,0.5,0.5,0,0,,0.3,12.8,2,1,0
2,2019-04-02 17:03:30,2019-04-02 17:18:38,N,1,74,116,1,2.44,11.5,1,0.5,0,0,,0.3,13.3,2,1,0
1,2019-04-06 15:18:39,2019-04-06 15:22:46,N,1,41,41,1,2.10,4.5,0,0.5,0,0,,0.3,5.3,4,1,0
2,2019-04-17 10:46:58,2019-04-17 11:29:49,N,1,203,85,5,15.71,48,0,0.5,0,0,,0.3,48.8,1,1,0
2,2019-04-03 09:30:55,2019-04-03 09:35:40,N,1,43,238,1,1.00,6,0,0.5,1.7,0,,0.3,8.5,1,1,0
2,2019-04-10 09:03:36,2019-04-10 09:10:33,N,1,97,97,1,.73,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,2019-04-27 17:44:18,2019-04-27 18:12:53,N,1,66,162,1,8.11,26,0,0.5,4,0,,0.3,33.55,1,1,2.75
2,2019-04-06 10:58:01,2019-04-06 11:34:39,N,5,139,3,1,20.70,46.69,0,0.5,0,6.12,,0,53.31,1,2,0
2,2019-04-17 10:38:46,2019-04-17 10:58:28,N,1,65,257,1,4.56,19,0,0.5,0,0,,0.3,19.8,2,1,0
1,2019-04-20 13:02:06,2019-04-20 13:38:23,N,1,255,48,1,6.10,27,2.75,0.5,0,0,,0.3,30.55,1,1,2.75
2,2019-04-18 20:57:19,2019-04-18 21:10:50,N,1,41,74,1,2.50,11.5,0.5,0.5,0,0,,0.3,12.8,2,1,0
2,2019-04-21 19:27:15,2019-04-21 19:44:50,N,1,123,178,1,3.88,16,0,0.5,0,0,,0.3,16.8,1,1,0
2,2019-04-23 18:25:00,2019-04-23 18:28:04,N,1,75,75,1,.63,4.5,1,0.5,0.08,0,,0.3,6.38,1,1,0
2,2019-04-29 22:20:02,2019-04-29 22:32:04,N,1,41,168,1,2.24,11,0.5,0.5,0,0,,0.3,12.3,2,1,0
2,2019-04-01 00:48:54,2019-04-01 00:57:34,N,1,43,143,1,2.67,10,0.5,0.5,1.5,0,,0.3,15.55,1,1,2.75
2,2019-04-02 12:14:51,2019-04-02 12:25:34,N,1,41,75,1,1.83,9.5,0,0.5,2.06,0,,0.3,12.36,1,1,0
2,2019-04-19 06:09:14,2019-04-19 06:18:25,N,1,116,74,1,2.09,9,0,0,0,0,,0,9,2,2,0
2,2019-04-12 18:31:13,2019-04-12 19:07:23,N,1,235,254,1,5.73,28,1,0.5,0,0,,0.3,29.8,1,1,0
2,2019-04-12 09:51:55,2019-04-12 09:58:29,N,1,74,75,1,1.42,7,0,0.5,1.56,0,,0.3,9.36,1,1,0
2,2019-04-18 06:34:22,2019-04-18 06:41:40,N,1,42,69,1,1.45,7.5,0,0.5,0,0,,0.3,8.3,1,1,0
2,2019-04-02 19:01:57,2019-04-02 19:49:37,N,5,7,203,1,22.29,51.63,0,0.5,0,0,,0,52.13,1,2,0
1,2019-04-16 02:19:51,2019-04-16 02:27:03,N,1,7,179,2,1.30,7,0.5,0.5,0,0,,0.3,8.3,2,1,0
2,2019-04-07 10:06:44,2019-04-07 10:10:33,N,1,41,42,1,.48,4,0,0.5,0,0,,0.3,4.8,1,1,0
2,2019-04-21 09:48:33,2019-04-21 10:02:07,N,1,71,71,5,.90,9.5,0,0.5,0,0,,0.3,10.3,1,1,0
2,2019-04-24 22:37:42,2019-04-24 22:46:49,N,1,7,226,5,1.80,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,0
2,2019-04-03 21:28:23,2019-04-03 21:35:11,N,1,82,129,1,.79,6,0.5,0.5,1.46,0,,0.3,8.76,1,1,0
1,2019-04-28 16:17:33,2019-04-28 16:25:18,N,1,65,49,1,1.40,7,0,0.5,0,0,,0.3,7.8,2,1,0
2,2019-04-05 13:55:28,2019-04-05 14:19:49,N,1,41,167,5,3.72,17.5,0,0.5,0,0,,0.3,18.3,2,1,0
1,2019-04-01 14:13:38,2019-04-01 14:35:20,N,1,243,166,0,5.60,21.5,0.5,0.5,4.55,0,,0.3,27.35,1,1,0
2,2019-04-15 15:14:33,2019-04-15 15:30:52,N,1,136,174,1,2.16,12,0,0.5,0,0,,0.3,12.8,2,1,0
2,2019-04-26 18:59:58,2019-04-26 19:12:57,N,1,41,151,1,1.63,10,1,0.5,2,0,,0.3,13.8,1,1,0
2,2019-04-16 08:37:55,2019-04-16 08:42:29,N,1,129,129,1,.75,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,2019-04-12 11:10:36,2019-04-12 11:20:32,N,1,130,132,1,5.66,17.5,0,0.5,0,0,,0.3,18.3,2,1,0
2,2019-04-01 07:18:17,2019-04-01 08:23:34,N,5,240,137,1,13.72,39.75,0,0.5,0,5.76,,0,46.01,1,2,0
2,2019-04-08 11:15:46,2019-04-08 11:35:04,N,1,97,61,1,2.51,14,0,0.5,0,0,,0.3,14.8,1,1,0
2,2019-04-01 13:59:05,2019-04-01 14:31:34,N,1,190,234,1,5.89,24.5,0,0.5,0,10.5,,0.3,35.8,1,1,0
2,2019-04-28 09:38:18,2019-04-28 09:49:50,N,1,52,181,1,2.15,10,0,0.5,2.7,0,,0.3,13.5,1,1,0
2,2019-04-29 20:27:39,2019-04-29 20:37:04,N,1,40,195,1,2.36,9,0.5,0.5,0,0,,0.3,10.3,2,1,0
2,2019-04-01 06:01:56,2019-04-01 06:05:34,N,1,43,263,1,.87,5,0,0.5,1.28,0,,0.3,9.83,1,1,2.75
2,2019-04-26 17:44:15,2019-04-26 17:54:29,N,1,244,116,1,1.64,9,1,0.5,2.16,0,,0.3,12.96,1,1,0
2,2019-04-20 13:06:16,2019-04-20 13:14:36,N,1,82,82,1,1.40,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,2019-04-24 06:42:39,2019-04-24 06:49:52,N,1,41,166,1,1.11,7,0,0.5,0,0,,0.3,7.8,2,1,0
2,2019-04-04 11:36:03,2019-04-04 11:44:25,N,1,75,41,1,1.91,8.5,0,0.5,2.32,0,,0.3,11.62,1,1,0
2,2019-04-07 12:11:07,2019-04-07 12:13:57,N,1,82,82,1,.30,3.5,0,0.5,0,0,,0.3,4.3,2,1,0
1,2019-04-05 03:49:42,2019-04-05 03:55:01,N,1,82,129,1,.30,5,0.5,0.5,0,0,,0.3,6.3,3,1,0
2,2019-04-23 21:32:00,2019-04-23 21:36:16,N,1,166,42,1,.92,5,0.5,0.5,0,0,,0.3,6.3,2,1,0
2,2019-04-25 17:08:14,2019-04-25 17:12:35,N,1,43,238,1,.70,5.5,1,0.5,0.88,0,,0.3,8.18,1,1,0
2,2019-04-07 17:46:24,2019-04-07 17:52:35,N,1,66,33,1,.75,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,2019-04-11 19:22:10,2019-04-11 19:26:57,N,1,223,223,1,.83,5.5,1,0.5,0.7,0,,0.3,8,1,1,0
2,2019-04-10 22:25:54,2019-04-10 22:46:02,N,1,66,181,1,2.91,14.5,0.5,0.5,3.95,0,,0.3,19.75,1,1,0
1,2019-04-27 03:04:51,2019-04-27 03:50:50,N,1,181,151,2,17.60,52,0.5,0.5,0,0,,0.3,53.3,1,1,0
2,2019-04-07 01:42:54,2019-04-07 01:45:42,N,1,75,75,1,.69,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,0
2,2019-04-04 13:32:34,2019-04-04 13:38:59,N,1,7,179,1,1.07,6,0,0.5,1.36,0,,0.3,8.16,1,1,0
2,2019-04-18 13:54:10,2019-04-18 14:06:03,N,1,74,75,1,1.39,9.5,0,0.5,2.06,0,,0.3,12.36,1,1,0
1,2019-04-15 11:30:04,2019-04-15 11:35:55,N,1,41,42,1,1.00,6,0,0.5,2,0,,0.3,8.8,1,1,0
1,2019-04-24 18:28:44,2019-04-24 18:37:33,N,1,168,147,1,1.20,7.5,1,0.5,0,0,,0.3,9.3,1,1,0
2,2019-04-03 20:04:22,2019-04-03 20:42:51,N,5,53,225,1,12.70,27.13,0,0.5,0,0,,0,27.63,1,2,0
2,2019-04-01 17:21:16,2019-04-01 17:44:00,N,1,78,51,1,9.04,27,1,0.5,0,0,,0.3,28.8,1,1,0
2,2019-04-10 19:09:32,2019-04-10 19:17:14,N,1,75,74,1,1.37,7,1,0.5,0,0,,0.3,8.8,2,1,0
2,2019-04-17 15:21:01,2019-04-17 15:34:36,N,1,181,189,1,.88,9.5,0,0.5,0,0,,0.3,10.3,2,1,0
2,2019-04-04 22:46:03,2019-04-04 22:50:53,N,1,129,129,2,.99,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,0
2,2019-04-10 06:11:04,2019-04-10 06:28:40,N,1,75,138,1,6.96,21.5,0,0.5,5.68,6.12,,0.3,34.1,1,1,0
1,2019-04-05 15:52:53,2019-04-05 16:36:16,N,1,181,225,1,4.40,26.5,0,0.5,5.45,0,,0.3,32.75,1,1,0
2,2019-04-25 19:04:46,2019-04-25 19:14:41,N,1,181,257,1,1.82,8.5,1,0.5,2.58,0,,0.3,12.88,1,1,0
2,2019-04-20 04:03:45,2019-04-20 04:08:48,N,1,129,82,2,.82,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1,0
2,2019-04-25 17:48:23,2019-04-25 17:55:48,N,1,166,238,1,1.30,7.5,1,0.5,3.01,0,,0.3,15.06,1,1,2.75
1,2019-04-25 14:50:04,2019-04-25 15:06:33,N,1,119,42,2,2.60,13,0,0.5,0,0,,0.3,13.8,1,1,0
2,2019-04-13 13:44:38,2019-04-13 14:01:18,N,1,166,142,1,3.08,13.5,0,0.5,3.41,0,,0.3,20.46,1,1,2.75
1,2019-04-04 22:32:55,2019-04-04 22:46:06,N,1,74,238,1,3.70,14,3.25,0.5,3.6,0,,0.3,21.65,1,1,2.75
2,2019-04-06 04:03:38,2019-04-06 04:10:52,N,1,36,37,1,.99,7,0.5,0.5,0,0,,0.3,8.3,2,1,0
2,2019-04-10 21:01:11,2019-04-10 21:20:31,N,1,43,48,1,3.59,15,0.5,0.5,3,0,,0.3,22.05,1,1,2.75
2,2019-04-01 16:02:40,2019-04-01 16:31:00,N,1,41,247,1,3.46,18.5,1,0.5,0,0,,0.3,20.3,2,1,0
2,2019-04-02 14:18:06,2019-04-02 14:44:18,N,1,166,249,1,6.32,23.5,0,0.5,2,0,,0.3,29.05,1,1,2.75
2,2019-04-02 13:03:51,2019-04-02 13:14:54,N,1,97,97,1,1.23,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
2,2019-04-07 22:06:16,2019-04-07 22:14:33,N,1,24,74,1,1.67,8,0.5,0.5,1.86,0,,0.3,11.16,1,1,0
2,2019-04-26 21:04:17,2019-04-26 21:11:06,N,1,74,74,1,.73,6,0.5,0.5,0,0,,0.3,7.3,2,1,0
1,2019-04-10 09:18:31,2019-04-10 09:22:43,N,1,42,41,2,1.00,5,0,0.5,1,0,,0.3,6.8,1,1,0
2,2019-04-21 17:26:47,2019-04-21 17:35:57,N,1,97,181,1,1.62,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
2,2019-04-12 10:15:59,2019-04-12 10:44:47,N,1,40,211,1,4.28,21,0,0.5,2,0,,0.3,26.55,1,1,2.75
2,2019-04-14 01:21:31,2019-04-14 01:40:05,N,1,181,79,1,4.39,16.5,0.5,0.5,4.11,0,,0.3,24.66,1,1,2.75
2,2019-04-02 14:29:40,2019-04-02 14:51:13,N,1,177,97,1,3.55,16,0,0.5,0,0,,0.3,16.8,1,1,0
2,2019-04-29 17:51:21,2019-04-29 17:58:25,N,1,33,52,6,1.10,6.5,1,0.5,2.08,0,,0.3,10.38,1,1,0
2,2019-04-27 16:56:41,2019-04-27 17:09:16,N,1,97,40,1,2.00,10.5,0,0.5,2.26,0,,0.3,13.56,1,1,0
2,2019-04-23 21:33:56,2019-04-23 21:55:31,N,1,66,164,5,5.96,21.5,0.5,0.5,4.2,0,,0.3,29.75,1,1,2.75
1,2019-04-25 20:22:35,2019-04-25 20:53:07,N,1,33,14,1,7.10,24,0.5,0.5,0,0,,0.3,25.3,1,1,0
2,2019-04-19 06:07:47,2019-04-19 06:12:10,N,1,41,74,1,1.19,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,2019-04-28 01:24:13,2019-04-28 01:42:39,N,1,116,74,1,2.53,13,0.5,0.5,0,0,,0.3,14.3,2,1,0
2,2019-04-25 12:55:16,2019-04-25 13:03:44,N,1,129,173,1,1.29,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,2019-04-17 20:06:12,2019-04-17 20:13:34,N,1,18,241,1,.84,6,1,0.5,0,0,,0.3,7.8,1,1,0
2,2019-04-25 10:30:05,2019-04-25 10:41:48,N,1,130,95,1,2.56,11,0,0.5,0,0,,0.3,11.8,2,1,0
2,2019-04-16 20:06:18,2019-04-16 20:17:56,N,1,43,142,1,2.71,10.5,0.5,0.5,3.64,0,,0.3,18.19,1,1,2.75
1,2019-04-14 10:03:14,2019-04-14 10:19:13,N,1,85,228,1,3.70,15,0,0.5,0,0,,0.3,15.8,2,1,0
2,2019-04-20 19:59:26,2019-04-20 20:03:14,N,1,74,74,1,.33,4,0,0.5,0,0,,0.3,4.8,2,1,0
